LocationID,LocationName,Latitude,Longitude,Date,Characteristic,Fraction,Value,Unit
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,"Temperature, water",,7.91,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,pH,,8.28,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Dissolved oxygen (DO),,9.13,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,"Temperature, water",,8.7,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,"Temperature, water",,8.5,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,"Temperature, water",,8.04,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,"Temperature, water",,7.96,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,"Temperature, water",,8.67,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,pH,,8.27,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Dissolved oxygen (DO),,9.12,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,pH,,8.27,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,"Temperature, water",,7.92,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,pH,,8.26,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Dissolved oxygen (DO),,8.53,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Dissolved oxygen (DO),,9.12,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Dissolved oxygen (DO),,9.14,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,"Temperature, water",,8.57,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,"Temperature, water",,7.93,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,pH,,8.29,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,pH,,8.27,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Dissolved oxygen (DO),,9.12,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,pH,,8.28,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,pH,,8.28,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,"Temperature, water",,8.69,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Dissolved oxygen (DO),,9.12,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,"Temperature, water",,8.71,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,pH,,8.27,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Dissolved oxygen (DO),,9.12,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,"Temperature, water",,8.7,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,pH,,8.29,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Dissolved oxygen (DO),,9.02,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,pH,,8.24,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Dissolved oxygen (DO),,8.72,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,pH,,8.27,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Dissolved oxygen (DO),,8.57,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Dissolved oxygen (DO),,8.58,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Dissolved oxygen (DO),,8.57,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Nitrogen,Total,0.509,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Total dissolved solids,Total,1210,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Nitrogen,Dissolved,0.74,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Turbidity,Total,49.2,NTU
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Phosphate-phosphorus,Dissolved,0.0105,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Phosphate-phosphorus,Total,0.053,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,"Temperature, water",,8.67,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,Dissolved oxygen (DO),,9.12,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,10-16-2017,pH,,8.27,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,10.38,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.26,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,8.93,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,10.06,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.25,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,8.77,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,7.92,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,10.79,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,9.04,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,10.54,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,8.01,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,8.01,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,9.12,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,10.5,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,8.16,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,9.13,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.22,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,9.11,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,9.13,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,7.88,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,9.1,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,5.38,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,10.25,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,10.12,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.27,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,8.92,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,8.85,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,8.93,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.26,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,9.73,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.21,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.23,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.16,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,7.94,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.22,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.14,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.26,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,9.1,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.2,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.27,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.19,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.24,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,8.97,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,9.26,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,8.93,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,8.89,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,9.97,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.26,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Phosphate-phosphorus,Total,0.073,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Total dissolved solids,Total,1250,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Turbidity,Total,76,NTU
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Phosphate-phosphorus,Dissolved,0.0161,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Nitrogen,Dissolved,0.841,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Nitrogen,Total,0.633,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,Dissolved oxygen (DO),,8.93,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,"Temperature, water",,10.25,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-16-2017,pH,,8.26,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,"Temperature, water",,9.08,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,pH,,8.26,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,"Temperature, water",,8.6,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,"Temperature, water",,11.03,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,pH,,8.3,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Dissolved oxygen (DO),,9.72,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Dissolved oxygen (DO),,9.74,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,"Temperature, water",,10.23,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,pH,,8.32,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Dissolved oxygen (DO),,9.5,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Dissolved oxygen (DO),,9.14,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,"Temperature, water",,8.59,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,pH,,8.24,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,"Temperature, water",,8.75,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Dissolved oxygen (DO),,9.16,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,pH,,8.32,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,"Temperature, water",,8.79,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,pH,,8.27,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Dissolved oxygen (DO),,9.2,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,pH,,8.27,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,"Temperature, water",,8.58,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,pH,,8.25,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Dissolved oxygen (DO),,9.75,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Dissolved oxygen (DO),,9.08,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,"Temperature, water",,10.87,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,pH,,8.31,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,"Temperature, water",,10.77,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,pH,,8.32,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Dissolved oxygen (DO),,9.41,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,pH,,8.27,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Dissolved oxygen (DO),,9.42,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,"Temperature, water",,8.76,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Dissolved oxygen (DO),,9.39,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Nitrogen,Total,0.568,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Total dissolved solids,Total,1240,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Turbidity,Total,35.6,NTU
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,"Chlorophyll a, corrected for pheophytin",Total,8.72,ug/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,"Chlorophyll a, corrected for pheophytin",Total,9.68,ug/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,"Chlorophyll a, corrected for pheophytin",Total,8.72,ug/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Phosphate-phosphorus,Dissolved,0.0103,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Nitrogen,Dissolved,0.728,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Phosphate-phosphorus,Total,0.046,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,"Temperature, water",,10.77,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,Dissolved oxygen (DO),,9.74,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,10-16-2017,pH,,8.32,None
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,10-17-2017,Phosphate-phosphorus,Total,0.071,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,10-17-2017,Nitrogen,Total,0.655,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,10-17-2017,"Chlorophyll a, corrected for pheophytin",Total,33.87,ug/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,10-17-2017,Total dissolved solids,Total,1770,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,10-17-2017,"Chlorophyll a, corrected for pheophytin",Total,38.73,ug/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,10-17-2017,Turbidity,Total,46.2,NTU
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,10-17-2017,"Chlorophyll a, corrected for pheophytin",Total,32.27,ug/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,10-17-2017,Phosphate-phosphorus,Dissolved,0.015,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,10-17-2017,Nitrogen,Dissolved,0.789,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,10-17-2017,"Temperature, water",,6.67,deg C
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,10-17-2017,Dissolved oxygen (DO),,7.69,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,10-17-2017,pH,,8.29,None
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,11-08-2017,Phosphate-phosphorus,Total,0.117,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,11-08-2017,Total dissolved solids,Total,1490,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,11-08-2017,Turbidity,Total,172,NTU
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,11-08-2017,Nitrogen,Total,,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,11-08-2017,"Chlorophyll a, corrected for pheophytin",Total,25.16,ug/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,11-08-2017,"Chlorophyll a, corrected for pheophytin",Total,23.24,ug/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,11-08-2017,"Chlorophyll a, corrected for pheophytin",Total,24.2,ug/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,11-08-2017,Nitrogen,Dissolved,0.521,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,11-08-2017,Phosphate-phosphorus,Dissolved,0.0118,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,11-08-2017,Dissolved oxygen (DO),,9.45,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,11-08-2017,"Temperature, water",,8.52,deg C
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,11-08-2017,pH,,8.39,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,"Chlorophyll a, corrected for pheophytin",Total,9.68,ug/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,Total dissolved solids,Total,1240,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,Nitrogen,Total,0.508,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,"Chlorophyll a, corrected for pheophytin",Total,8.72,ug/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,"Chlorophyll a, corrected for pheophytin",Total,9.68,ug/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,Phosphate-phosphorus,Total,0.068,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,Phosphate-phosphorus,Dissolved,0.0134,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,Nitrogen,Dissolved,0.618,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,Turbidity,Total,44.8,NTU
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,"Temperature, water",,6.95,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,"Temperature, water",,6.95,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,pH,,8.27,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,Dissolved oxygen (DO),,9.63,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,"Temperature, water",,6.96,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,pH,,8.28,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,Dissolved oxygen (DO),,9.67,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,"Temperature, water",,6.95,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,pH,,8.24,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,Dissolved oxygen (DO),,9.65,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,Dissolved oxygen (DO),,9.64,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,"Temperature, water",,6.97,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,pH,,8.27,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,"Temperature, water",,6.96,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,"Temperature, water",,6.96,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,Dissolved oxygen (DO),,9.64,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,11-08-2017,pH,,8.28,None
